dep_delay;arr_delay;cancelled;cancellation_code;id
-4;-16;0;"";226570
-12;-16;0;"";154263
-5;-24;0;"";254692
-3;-7;0;"";198433
-5;-23;0;"";282796
-11;-14;0;"";165507
-4;-2;0;"";226571
-5;-15;0;"";254671
-4;-17;0;"";154265
-3;1;0;"";226572
-6;-27;0;"";254693
-1;1;0;"";198484
11;1;0;"";226626
-5;-11;0;"";254673
-11;-18;0;"";254694
-10;-42;0;"";198485
-8;-9;0;"";198434
-5;-28;0;"";254675
-4;2;0;"";254676
-7;-16;0;"";159923
-9;-22;0;"";226575
15;10;0;"";198437
-1;-13;0;"";226576
0;-1;0;"";254677
-2;-15;0;"";226577
0;-6;0;"";282800
9;-24;0;"";226578
-5;-38;0;"";282801
-2;-4;0;"";198439
-1;-15;0;"";159924
-7;-18;0;"";198440
19;14;0;"";144247
-8;-19;0;"";282802
-6;-8;0;"";282803
-7;-23;0;"";226627
3;2;0;"";282821
-9;-28;0;"";198443
-7;-28;0;"";159925
-10;-15;0;"";159926
14;-1;0;"";282804
-11;-24;0;"";226580
-17;-16;0;"";159927
-7;0;0;"";226582
-2;-16;0;"";170932
-10;-15;0;"";198445
4;13;0;"";226583
-3;-17;0;"";198486
0;-10;0;"";254680
-7;-40;0;"";165509
-19;-11;0;"";154266
-5;-15;0;"";226584
-2;-1;0;"";282807
3;5;0;"";254681
13;-7;0;"";226588
-12;-31;0;"";198448
-7;-4;0;"";254684
-5;-7;0;"";254685
-6;-15;0;"";226591
0;-12;0;"";170933
-6;-2;0;"";226592
-15;-22;0;"";254698
-9;-20;0;"";226595
-7;-12;0;"";198452
-11;-15;0;"";254700
16;10;0;"";254701
-12;-11;0;"";154268
9;-5;0;"";198455
-5;-4;0;"";254702
-1;-19;0;"";170935
8;-14;0;"";254750
-6;-19;0;"";226597
-8;-9;0;"";226598
-2;-4;0;"";198488
3;4;0;"";198456
-4;-45;0;"";198457
-7;14;0;"";198458
-1;-24;0;"";198489
3;4;0;"";254703
3;-6;0;"";254704
-10;-16;0;"";254705
-3;-9;0;"";282811
-7;-23;0;"";226600
-5;-9;0;"";154269
9;1;0;"";254706
-1;-19;0;"";226602
14;13;0;"";226604
-9;-15;0;"";226605
5;-12;0;"";226606
-3;-16;0;"";282824
0;-18;0;"";198461
-2;-6;0;"";198462
-7;-18;0;"";226610
-14;-12;0;"";282825
-8;-1;0;"";154271
-7;-20;0;"";198464
-19;-32;0;"";226612
-6;-2;0;"";198465
-6;-28;0;"";159932
-6;-15;0;"";254752
-7;-22;0;"";254710
-4;-17;0;"";282829
2;-8;0;"";165513
-5;-13;0;"";282830
-6;-9;0;"";226613
-3;-47;0;"";226614
-7;-31;0;"";226615
-3;-19;0;"";165514
-1;-12;0;"";165515
0;-10;0;"";254714
-6;-2;0;"";282899
0;-14;0;"";226618
-8;-9;0;"";254716
-2;-14;0;"";282833
-10;-26;0;"";226619
11;13;0;"";198468
-3;-33;0;"";282834
-6;-16;0;"";226620
1;-8;0;"";254718
21;13;0;"";282835
-8;12;0;"";254719
-5;-24;0;"";282836
-2;-20;0;"";144597
-5;-17;0;"";226621
-8;5;0;"";226622
9;0;0;"";282890
-9;-8;0;"";254720
-6;3;0;"";198471
-3;-6;0;"";254721
-2;-7;0;"";226631
-10;-5;0;"";282838
-5;-24;0;"";154275
-8;-20;0;"";282839
2;-11;0;"";198474
-4;-5;0;"";198475
-2;-15;0;"";198490
-1;8;0;"";159937
0;-11;0;"";254722
-5;-3;0;"";198544
-2;-21;0;"";226630
0;-8;0;"";282841
-5;-28;0;"";198556
-1;0;0;"";226634
-9;3;0;"";226688
-5;10;0;"";165516
-6;-3;0;"";198492
-3;-15;0;"";165517
0;-5;0;"";226689
-7;-9;0;"";254756
-2;-11;0;"";198557
-2;-2;0;"";254723
5;6;0;"";254724
-10;-13;0;"";254725
-5;-30;0;"";226640
-6;-25;0;"";170938
-5;3;0;"";254726
10;12;0;"";282845
-2;2;0;"";198498
-1;-24;0;"";282892
-9;-15;0;"";226641
25;7;0;"";198499
-1;-3;0;"";198500
-1;-18;0;"";282846
-4;-14;0;"";254729
-4;-20;0;"";198501
-7;-19;0;"";198502
-3;5;0;"";165519
-6;-14;0;"";198503
-1;-10;0;"";282849
5;-7;0;"";198505
-6;-5;0;"";254758
-5;-40;0;"";254731
11;-2;0;"";226690
9;-1;0;"";254732
-8;-11;0;"";282852
-5;-20;0;"";254759
0;-11;0;"";198507
-3;10;0;"";226646
17;-8;0;"";226647
9;7;0;"";226648
15;2;0;"";254733
-3;-18;0;"";226693
-5;-13;0;"";282854
-4;-11;0;"";282855
-6;-3;0;"";198508
-6;-20;0;"";254760
0;-2;0;"";254736
-5;-15;0;"";282856
-1;-21;0;"";282895
-2;-8;0;"";198511
2;-6;0;"";282857
-2;-10;0;"";282858
20;12;0;"";226652
0;-14;0;"";254761
-10;-17;0;"";226653
10;-4;0;"";282896
-6;-13;0;"";165520
-2;-12;0;"";254739
-3;-11;0;"";254740
-6;-28;0;"";198515
-2;-14;0;"";165521
-4;-10;0;"";198516
-1;-14;0;"";198517
16;5;0;"";198518
-6;-33;0;"";226655
-8;-15;0;"";254741
4;9;0;"";226656
-10;-13;0;"";282860
-7;-17;0;"";282862
-7;-16;0;"";282898
-4;-15;0;"";282863
-5;-4;0;"";282864
-4;-11;0;"";282865
-1;0;0;"";172575
20;7;0;"";282866
-5;-24;0;"";154278
-6;-19;0;"";282867
32;7;0;"";226658
-7;8;0;"";282868
-5;-19;0;"";254743
0;-2;0;"";282869
-3;10;0;"";282870
-5;-8;0;"";226660
-2;0;0;"";198523
-2;-26;0;"";282871
10;-14;0;"";143501
-7;-13;0;"";254711
-2;-21;0;"";254744
-1;-3;0;"";154280
-11;-17;0;"";198525
-5;-14;0;"";172577
-10;-28;0;"";198526
-1;1;0;"";226662
-8;-22;0;"";282876
4;-2;0;"";159942
-3;-20;0;"";226663
-3;-15;0;"";226665
-8;-34;0;"";226666
-1;-25;0;"";282877
1;-23;0;"";254746
-4;-5;0;"";282880
5;4;0;"";282881
5;-16;0;"";226669
10;4;0;"";254747
-1;-7;0;"";226670
-9;-8;0;"";226671
-5;-27;0;"";226673
-4;-31;0;"";282883
-3;-12;0;"";198530
-5;-22;0;"";159944
-7;11;0;"";254748
10;1;0;"";172579
14;3;0;"";282884
-9;-14;0;"";165524
-2;-2;0;"";198551
-4;-24;0;"";170943
-6;1;0;"";154283
-6;-27;0;"";254764
-7;-6;0;"";226674
-4;-35;0;"";154285
10;-1;0;"";254765
-8;-26;0;"";170944
-14;-18;0;"";198532
20;14;0;"";282887
-4;-23;0;"";159945
-4;-14;0;"";254767
-2;-13;0;"";198533
-5;-4;0;"";170945
0;-2;0;"";198534
-5;8;0;"";254823
-4;-17;0;"";282900
-1;-15;0;"";154286
-1;-23;0;"";226679
-11;-14;0;"";165525
-3;-8;0;"";159946
-3;-4;0;"";226680
-7;-16;0;"";254770
-2;2;0;"";226681
-4;-10;0;"";198552
-9;-29;0;"";159947
-5;-9;0;"";282901
-9;-18;0;"";154288
-12;-26;0;"";226696
-2;-10;0;"";154289
6;-6;0;"";226697
-5;-21;0;"";282902
5;1;0;"";165526
-9;-21;0;"";282903
-4;8;0;"";159948
-5;-19;0;"";282904
4;-20;0;"";254772
-3;-23;0;"";254773
-4;-4;0;"";198553
-8;4;0;"";170947
-2;-10;0;"";154290
-7;-8;0;"";226682
-7;-4;0;"";165527
-3;-36;0;"";159949
0;-5;0;"";254775
-8;-19;0;"";282905
0;4;0;"";254776
-1;-4;0;"";254777
-9;-25;0;"";226684
0;-7;0;"";282906
-10;-10;0;"";226698
-5;-9;0;"";226685
0;2;0;"";198537
-4;-31;0;"";165530
3;-9;0;"";254778
-6;-5;0;"";154292
-3;-3;0;"";159950
-5;-17;0;"";226686
2;-16;0;"";254779
3;4;0;"";282908
-5;-10;0;"";282909
-1;-12;0;"";159951
-4;6;0;"";198540
-4;0;0;"";254780
-1;-18;0;"";254781
-7;-10;0;"";198541
1;-11;0;"";254824
20;4;0;"";254782
-7;-18;0;"";198543
8;-21;0;"";226699
7;-6;0;"";154293
13;-6;0;"";226701
-2;-7;0;"";226702
0;-17;0;"";282914
-4;-17;0;"";165532
-4;-10;0;"";159952
-3;-7;0;"";154294
6;-8;0;"";198618
-1;-11;0;"";198561
7;1;0;"";226704
-7;-20;0;"";226705
-5;-7;0;"";282961
-9;-5;0;"";254786
-7;-13;0;"";254787
8;14;0;"";226706
-3;-5;0;"";198563
-6;-6;0;"";170949
-3;-28;0;"";165533
-4;-8;0;"";226707
-3;0;0;"";282919
0;-1;0;"";282920
-7;2;0;"";226708
-8;-11;0;"";170950
-2;-5;0;"";198619
-8;-9;0;"";226710
-3;-3;0;"";198565
-6;-15;0;"";282921
3;-17;0;"";226711
-4;-9;0;"";254791
13;0;0;"";159954
1;-3;0;"";226713
-4;-4;0;"";226714
-9;-17;0;"";282924
7;-4;0;"";226715
-2;-32;0;"";282926
-6;-21;0;"";282927
-1;14;0;"";198568
-2;-6;0;"";254795
-4;-12;0;"";170951
-2;-17;0;"";159955
-8;7;0;"";198569
-4;3;0;"";254796
4;13;0;"";254797
20;7;0;"";154296
-1;-4;0;"";165535
-3;-20;0;"";254799
-5;-14;0;"";282929
-6;-3;0;"";282963
5;-19;0;"";254800
4;-4;0;"";148918
-4;-1;0;"";170952
24;-8;0;"";226718
-5;-7;0;"";226719
-10;-3;0;"";198571
-1;-10;0;"";226720
-10;-10;0;"";198572
-4;-12;0;"";198573
2;-14;0;"";282931
9;5;0;"";254802
-7;-13;0;"";198574
17;11;0;"";282932
-5;-7;0;"";170953
-1;-13;0;"";254829
2;14;0;"";254804
-3;-16;0;"";198620
-3;-16;0;"";159958
-3;-8;0;"";254806
-8;-11;0;"";154297
30;1;0;"";254808
27;11;0;"";226722
-6;-12;0;"";282936
-2;1;0;"";170955
-3;-3;0;"";170956
-14;-8;0;"";254809
-6;-9;0;"";254811
-6;-22;0;"";282966
-4;-9;0;"";282967
1;-5;0;"";165537
0;-5;0;"";165538
-10;-14;0;"";254813
3;-3;0;"";154298
5;12;0;"";254814
-5;-19;0;"";282939
-2;-5;0;"";282940
-7;-16;0;"";159959
-5;-2;0;"";226724
-5;-13;0;"";254815
-3;-3;0;"";165539
-5;-7;0;"";254816
-5;-4;0;"";226762
-3;-14;0;"";198580
-9;-17;0;"";165540
-6;-17;0;"";170958
-1;-4;0;"";226725
-4;-14;0;"";226726
5;9;0;"";254817
-11;-13;0;"";282943
-2;8;0;"";254818
-6;-15;0;"";254819
-2;-2;0;"";254821
-8;-17;0;"";226730
-9;-3;0;"";154299
-4;-4;0;"";254832
-5;-14;0;"";198585
21;-12;0;"";282946
-10;-28;0;"";254822
-4;-11;0;"";226731
-8;-27;0;"";282969
-1;5;0;"";198587
-4;-12;0;"";170959
3;3;0;"";159961
-2;-21;0;"";226734
-8;-14;0;"";254833
0;4;0;"";226735
-8;-11;0;"";282970
-6;-13;0;"";254834
-9;-21;0;"";165544
-7;-14;0;"";254835
-7;-8;0;"";282948
-1;12;0;"";254836
-3;5;0;"";198588
-1;-18;0;"";198589
21;14;0;"";198622
-4;-12;0;"";198591
-1;-26;0;"";254896
-5;-16;0;"";198592
-13;-9;0;"";198593
-10;-9;0;"";282949
-3;3;0;"";282950
-5;-8;0;"";282951
-6;-3;0;"";282952
-14;-14;0;"";254840
-1;6;0;"";154302
-7;-1;0;"";282953
-4;9;0;"";198594
4;2;0;"";254841
-9;-8;0;"";282954
-1;11;0;"";282955
-3;-18;0;"";282956
-6;-21;0;"";154303
26;7;0;"";282957
0;3;0;"";159964
0;-9;0;"";282958
-4;-5;0;"";282959
-7;-26;0;"";170960
0;-18;0;"";154304
-9;-16;0;"";254845
-8;-25;0;"";254846
-7;-5;0;"";165545
0;0;0;"";282972
-7;-1;0;"";283030
-5;-10;0;"";198596
-8;-16;0;"";165547
-4;-1;0;"";254848
-15;-24;0;"";282975
0;-6;0;"";226738
7;5;0;"";226739
-7;1;0;"";170963
-2;-7;0;"";198597
-1;-13;0;"";282977
2;-30;0;"";226741
-8;-19;0;"";226742
-12;-17;0;"";254850
-5;10;0;"";198599
-8;-26;0;"";282979
-3;5;0;"";282981
-6;-13;0;"";226743
-9;-18;0;"";198602
-2;-7;0;"";282982
0;-4;0;"";198624
-7;-19;0;"";254851
-8;-15;0;"";198604
-4;-24;0;"";159965
-4;-14;0;"";159966
-8;-22;0;"";154306
-6;-6;0;"";226766
-5;-23;0;"";282985
-12;-26;0;"";283031
-10;-9;0;"";165548
-4;-33;0;"";226748
-5;-10;0;"";254852
-1;6;0;"";226749
-4;8;0;"";283032
-4;-10;0;"";226751
8;8;0;"";282986
-7;-12;0;"";198605
-3;-37;0;"";226752
-3;-17;0;"";254854
-6;-8;0;"";198606
-3;-10;0;"";283034
0;-5;0;"";165549
2;-17;0;"";283035
-4;-3;0;"";282987
-2;-2;0;"";154307
-2;-13;0;"";254856
0;-3;0;"";254857
-2;7;0;"";226755
-2;-40;0;"";226756
-4;-7;0;"";159967
0;2;0;"";254859
0;-12;0;"";198609
-1;11;0;"";154309
0;-3;0;"";283037
-8;-28;0;"";226759
2;-9;0;"";154310
-2;3;0;"";254860
-12;-22;0;"";226771
-6;-21;0;"";198612
1;-12;0;"";226772
-5;0;0;"";282988
-5;-16;0;"";254862
0;0;0;"";198626
5;-5;0;"";198615
10;-12;0;"";282989
-2;-12;0;"";254863
-8;-19;0;"";254898
-3;2;0;"";198628
-8;-24;0;"";154311
-4;2;0;"";282974
15;9;0;"";198630
-10;-9;0;"";254866
-3;-23;0;"";226775
-4;10;0;"";226836
-1;-19;0;"";226776
-9;-28;0;"";159969
-7;-17;0;"";226777
6;-17;0;"";198632
-10;-19;0;"";170965
-1;-16;0;"";170966
-6;-21;0;"";149155
-10;-12;0;"";254871
-10;-6;0;"";154312
-2;-15;0;"";254872
-8;-16;0;"";226779
0;-10;0;"";283039
6;1;0;"";198635
-7;-16;0;"";198636
-5;-15;0;"";226780
-4;-6;0;"";226782
-4;0;0;"";226784
1;-6;0;"";226785
-7;9;0;"";254875
-3;-5;0;"";254876
-5;-10;0;"";226827
-7;-23;0;"";283040
-7;-23;0;"";254900
-8;-30;0;"";254877
-7;-30;0;"";254878
-10;-17;0;"";254879
2;-12;0;"";198641
-3;-9;0;"";198642
-4;-8;0;"";198644
-6;-2;0;"";170970
-8;-43;0;"";282998
-1;-14;0;"";198645
-6;-18;0;"";283000
6;-15;0;"";254882
3;11;0;"";198646
-7;-24;0;"";165554
-15;2;0;"";254883
2;0;0;"";283001
-10;8;0;"";165556
1;0;0;"";283041
4;-13;0;"";254885
-5;-14;0;"";198650
-1;-9;0;"";226789
-3;-15;0;"";226790
-15;-12;0;"";198691
3;11;0;"";198654
-6;-24;0;"";254888
-9;-16;0;"";198655
-9;-18;0;"";165557
-19;-28;0;"";226791
-8;-17;0;"";198656
-1;-11;0;"";198657
3;-1;0;"";198658
-1;-9;0;"";159971
-4;-36;0;"";198659
1;-13;0;"";165558
-2;-27;0;"";254889
-8;-3;0;"";159972
-4;-25;0;"";254890
-10;-29;0;"";198693
-7;-2;0;"";254891
-4;-5;0;"";254893
-7;-10;0;"";283009
-8;-30;0;"";283010
-2;-9;0;"";198660
-12;-22;0;"";198661
-3;-17;0;"";198662
-1;-4;0;"";283011
-6;-20;0;"";283012
2;-17;0;"";159973
-5;-14;0;"";254894
0;-5;0;"";226794
9;14;0;"";283015
-6;-25;0;"";198695
-5;5;0;"";254966
14;-12;0;"";226795
-9;-34;0;"";283016
-5;-21;0;"";172940
1;-7;0;"";226797
-9;-2;0;"";226798
4;-2;0;"";159974
20;14;0;"";198663
11;-11;0;"";283018
-4;-10;0;"";170972
-10;-24;0;"";226801
-4;-15;0;"";226830
11;1;0;"";254904
-2;-18;0;"";283019
2;-8;0;"";283020
0;-30;0;"";283021
-4;-32;0;"";165562
-4;-8;0;"";254906
-3;-14;0;"";198664
-5;-11;0;"";198665
4;-4;0;"";283023
-16;-30;0;"";198666
-8;-14;0;"";226831
-3;-2;0;"";254908
-7;-9;0;"";226803
-4;-33;0;"";283024
6;2;0;"";159975
-5;-16;0;"";198669
29;7;0;"";283025
-2;-13;0;"";254911
7;-8;0;"";198671
-3;-3;0;"";165563
-3;-6;0;"";226805
1;1;0;"";283026
-2;-4;0;"";254912
-3;-8;0;"";254968
-5;-33;0;"";198696
-4;-8;0;"";283027
26;10;0;"";283029
10;-11;0;"";283043
-3;-15;0;"";283044
-5;-13;0;"";159976
-5;-12;0;"";254914
-1;-2;0;"";254970
9;-11;0;"";198675
-3;0;0;"";165564
13;-2;0;"";254971
14;0;0;"";226807
12;9;0;"";143850
6;-10;0;"";283046
-2;1;0;"";159977
-10;-1;0;"";283047
13;14;0;"";283048
-3;-2;0;"";254916
0;-11;0;"";283049
-7;-4;0;"";283050
-7;-9;0;"";226808
-2;-4;0;"";254917
-14;-28;0;"";254919
-6;-12;0;"";226811
8;-2;0;"";283052
-3;0;0;"";254922
-7;-3;0;"";159980
-8;-35;0;"";226812
1;-11;0;"";198680
-10;-23;0;"";283103
17;7;0;"";198681
-3;-7;0;"";254924
1;0;0;"";254925
1;-1;0;"";254926
-5;1;0;"";154319
0;0;0;"";198682
-3;-8;0;"";254927
-5;-16;0;"";226815
-5;-23;0;"";165567
-4;-13;0;"";283054
15;7;0;"";254929
-1;-4;0;"";254930
-5;-17;0;"";226834
-6;-12;0;"";165568
-1;-19;0;"";198698
0;0;0;"";283056
-8;-11;0;"";254932
-1;9;0;"";254933
-3;-17;0;"";226819
-3;-19;0;"";165569
-1;8;0;"";254934
-3;-6;0;"";283057
-3;-24;0;"";154320
-3;-8;0;"";154321
-3;-1;0;"";283058
7;-3;0;"";226835
-9;-25;0;"";283059
-2;-12;0;"";254975
-5;-13;0;"";154322
-7;-41;0;"";226821
-6;3;0;"";283060
-2;-10;0;"";198687
-2;-1;0;"";198699
0;-21;0;"";283104
-9;-9;0;"";154323
-4;-24;0;"";198688
-9;-11;0;"";254937
-6;-21;0;"";198689
-2;4;0;"";283061
30;10;0;"";226822
-4;-2;0;"";283062
-3;-2;0;"";254938
-11;3;0;"";226824
-6;-5;0;"";198701
-4;-13;0;"";159984
26;12;0;"";283063
0;5;0;"";254939
-5;1;0;"";159985
28;9;0;"";143502
-5;-17;0;"";254944
2;-26;0;"";254945
-4;-2;0;"";283066
0;-6;0;"";283105
-8;-20;0;"";198703
-5;-26;0;"";254946
-5;-26;0;"";198768
-6;-5;0;"";254947
-2;-13;0;"";254951
-2;-8;0;"";283069
-1;-5;0;"";198705
-7;-19;0;"";165572
0;-15;0;"";226841
3;-6;0;"";143503
-4;6;0;"";226842
-2;-9;0;"";226843
12;0;0;"";254954
-6;-39;0;"";198769
-3;-9;0;"";283072
-11;-30;0;"";283073
-5;-8;0;"";254955
-1;-14;0;"";226897
-7;-8;0;"";226844
17;2;0;"";198708
-1;-18;0;"";149164
-7;-7;0;"";226845
-6;-3;0;"";283075
-3;-29;0;"";226847
-7;-19;0;"";283077
-7;-16;0;"";254957
-2;-23;0;"";226898
-2;-9;0;"";283078
13;12;0;"";283079
0;11;0;"";170977
-6;-24;0;"";254958
-5;-15;0;"";198709
-4;-14;0;"";170978
-5;-19;0;"";154324
-6;-22;0;"";254959
-16;13;0;"";254961
-5;-26;0;"";254963
4;-10;0;"";198712
-7;-37;0;"";254965
-2;-1;0;"";154325
-5;1;0;"";154326
-5;-10;0;"";283082
2;-5;0;"";254976
11;3;0;"";154327
13;13;0;"";254977
-7;5;0;"";254978
22;9;0;"";226851
-4;-14;0;"";254979
-1;11;0;"";254980
18;2;0;"";254982
-11;-28;0;"";198718
-4;8;0;"";170980
0;9;0;"";198719
3;-9;0;"";198720
-2;-16;0;"";170981
-5;-15;0;"";165574
-3;-9;0;"";283085
-8;-9;0;"";283086
-5;5;0;"";226857
7;-7;0;"";254984
-5;-13;0;"";226858
-5;-29;0;"";283089
1;-3;0;"";165575
-10;-16;0;"";283107
-1;-5;0;"";165576
18;7;0;"";283090
-4;-7;0;"";283108
-8;-19;0;"";254986
6;-13;0;"";198725
-5;-27;0;"";159987
-3;-29;0;"";170982
-6;-21;0;"";154331
-5;-19;0;"";154332
-5;-25;0;"";170983
-10;-5;0;"";254988
-2;-4;0;"";198760
-8;-14;0;"";165577
-5;-9;0;"";165578
0;-6;0;"";198728
0;-8;0;"";165579
-5;4;0;"";159989
0;0;1;B;173001
-8;-19;0;"";170984
-3;-12;0;"";198732
-8;-8;0;"";198733
-6;-11;0;"";283097
-6;-6;0;"";254991
6;9;0;"";143851
-3;-12;0;"";198734
0;-8;0;"";254992
-19;-24;0;"";226903
-1;-14;0;"";170985
-6;-13;0;"";170986
-4;6;0;"";255031
-12;-11;0;"";283098
-1;-12;0;"";159991
-13;-22;0;"";198738
-2;-10;0;"";254998
-8;-33;0;"";159992
-8;-16;0;"";283102
-9;-21;0;"";255000
-11;-7;0;"";283111
-3;5;0;"";255002
-5;-11;0;"";255033
-10;-18;0;"";159993
-6;-13;0;"";255003
6;3;0;"";226866
0;0;1;D;146894
-6;-4;0;"";198763
2;-4;0;"";198742
-4;-11;0;"";226868
-6;-13;0;"";226869
-4;-21;0;"";226872
-6;-21;0;"";255006
-3;1;0;"";255035
-9;-32;0;"";255007
0;-12;0;"";255009
-6;-13;0;"";255010
-3;-10;0;"";283161
-1;-9;0;"";170992
-3;-16;0;"";198745
13;5;0;"";283116
-4;-24;0;"";255011
3;-13;0;"";198748
-11;-18;0;"";165582
-2;-9;0;"";226874
2;-18;0;"";198764
-5;-12;0;"";198765
-7;0;0;"";255036
-10;-5;0;"";226875
3;-2;0;"";283117
3;-7;0;"";226876
-2;-3;0;"";198750
-11;-16;0;"";283118
-6;-35;0;"";170994
-8;-14;0;"";198751
-2;-5;0;"";165584
-4;-9;0;"";283119
-5;-6;0;"";255013
-10;-3;0;"";283120
-3;-18;0;"";283121
-2;-14;0;"";283162
-5;-6;0;"";283122
-7;-10;0;"";226879
-4;-25;0;"";170995
-8;-10;0;"";170996
-6;-1;0;"";159994
-10;-19;0;"";170997
-7;-40;0;"";154335
-5;-18;0;"";198753
-4;1;0;"";255014
-15;-18;0;"";159996
-4;-24;0;"";165587
-5;-43;0;"";198755
-4;-7;0;"";198756
-4;-6;0;"";198766
-5;-21;0;"";283163
-7;-13;0;"";198767
-5;-18;0;"";226884
-2;-17;0;"";226885
2;12;0;"";226886
-2;-11;0;"";165589
-1;-5;0;"";226887
-6;-9;0;"";283127
0;-4;0;"";283128
-2;8;0;"";159998
-2;-9;0;"";154336
-2;-15;0;"";170999
-7;-32;0;"";198758
-10;-8;0;"";198759
-2;-6;0;"";198771
-3;-5;0;"";159999
-7;-33;0;"";226889
6;-8;0;"";283164
-10;-7;0;"";226890
-8;-15;0;"";283130
8;4;0;"";255020
-4;-6;0;"";255021
-10;-16;0;"";255022
0;-6;0;"";198832
-2;3;0;"";198774
-4;-7;0;"";283131
-3;-15;0;"";154338
-8;-20;0;"";226892
41;10;0;"";283166
5;-1;0;"";226893
-7;-9;0;"";198775
-5;-11;0;"";173108
-8;-17;0;"";198833
-3;-3;0;"";255025
-6;-3;0;"";226894
-7;-33;0;"";154339
7;4;0;"";198778
-8;-15;0;"";283132
-6;-28;0;"";198780
-2;-2;0;"";226895
-7;-2;0;"";226896
0;1;0;"";198781
-3;12;0;"";198782
-5;-22;0;"";226977
-7;-16;0;"";226909
-11;-18;0;"";255026
-6;-14;0;"";226910
-1;-11;0;"";171002
-6;-2;0;"";255027
-2;-12;0;"";154340
-2;0;0;"";165594
15;12;0;"";198787
20;-7;0;"";165595
-1;-11;0;"";283135
5;-10;0;"";226963
-11;-31;0;"";283137
10;-1;0;"";255028
-4;-25;0;"";226912
-9;-1;0;"";255104
-4;-23;0;"";255105
-2;-17;0;"";283168
-3;-18;0;"";198789
-7;-24;0;"";283140
-2;-2;0;"";283141
4;-1;0;"";198790
-4;-17;0;"";160001
0;-6;0;"";255041
-1;-1;0;"";283142
-6;-15;0;"";171004
-2;-13;0;"";255043
31;4;0;"";283144
-5;-5;0;"";198792
-3;-16;0;"";198834
-8;-17;0;"";226964
-3;0;0;"";283146
-5;-17;0;"";198835
0;-6;0;"";255044
9;6;0;"";198836
-4;-11;0;"";226915
2;-11;0;"";226916
-5;-9;0;"";226917
-1;-6;0;"";165597
-8;-40;0;"";255046
-7;-14;0;"";226918
-2;-16;0;"";198795
-4;-11;0;"";198796
-5;-23;0;"";198838
-2;-6;0;"";283147
-1;-31;0;"";255047
-5;-14;0;"";171006
5;-8;0;"";283148
-10;-25;0;"";255106
11;13;0;"";198798
-6;-22;0;"";198799
-9;3;0;"";160003
-6;1;0;"";226920
0;0;1;B;146815
23;13;0;"";255048
-9;-5;0;"";149158
1;-8;0;"";283149
-8;5;0;"";226921
-5;-8;0;"";255107
-1;-10;0;"";165598
-8;-18;0;"";283150
-2;5;0;"";226965
-6;-23;0;"";226966
-7;-20;0;"";255051
3;6;0;"";283152
-6;2;0;"";171007
-6;-6;0;"";226967
-7;5;0;"";160005
-13;-11;0;"";160006
0;-12;0;"";149159
-2;-6;0;"";154345
0;-3;0;"";283153
12;-1;0;"";198802
-5;-15;0;"";283154
-7;-34;0;"";255108
-6;11;0;"";255053
-2;-1;0;"";198804
-10;-18;0;"";255054
0;-1;0;"";283155
-6;-20;0;"";198839
-2;3;0;"";283156
-5;-17;0;"";255055
-14;3;0;"";160007
-3;-18;0;"";198807
5;12;0;"";198808
-7;6;0;"";226930
-3;-9;0;"";171010
12;-5;0;"";143852
0;0;1;B;146816
5;0;0;"";255057
-4;-9;0;"";283158
-2;12;0;"";198810
10;1;0;"";226968
-4;-19;0;"";283171
-7;-18;0;"";198840
7;-4;0;"";226933
-4;-1;0;"";160008
-3;-21;0;"";198813
-4;-24;0;"";160009
-2;-32;0;"";154346
11;2;0;"";198814
-2;-7;0;"";255109
-8;-8;0;"";198815
-4;-24;0;"";198816
-6;-18;0;"";198817
3;1;0;"";283160
0;-9;0;"";255062
2;-9;0;"";255063
-12;-41;0;"";283173
-2;-10;0;"";165600
-2;1;0;"";198818
11;-4;0;"";226935
5;-1;0;"";255064
-3;-6;0;"";283174
-8;-25;0;"";226936
2;7;0;"";255065
-8;-29;0;"";160012
-5;-24;0;"";154347
-6;-3;0;"";198819
3;2;0;"";283175
0;1;0;"";154348
1;10;0;"";226938
-2;-18;0;"";255067
0;9;0;"";198821
-4;-14;0;"";255068
4;-10;0;"";283177
-6;-13;0;"";226939
-8;2;0;"";198822
-5;-29;0;"";171012
-4;-17;0;"";226941
2;-8;0;"";198824
4;1;0;"";283231
-9;3;0;"";198825
-3;-15;0;"";154349
-4;-18;0;"";198826
0;-5;0;"";255111
-9;-15;0;"";283181
-5;-9;0;"";283182
-3;-17;0;"";226945
0;-10;0;"";255112
-3;-16;0;"";198828
-2;-20;0;"";171014
-3;-15;0;"";226970
2;-19;0;"";154352
1;-5;0;"";160013
4;-9;0;"";198830
-7;-31;0;"";255074
-7;-7;0;"";283233
-7;-20;0;"";198842
-4;-28;0;"";172580
-9;-20;0;"";160015
-4;6;0;"";255075
4;7;0;"";226973
-5;-18;0;"";198843
-2;-11;0;"";283185
-7;-19;0;"";198844
-8;-31;0;"";283186
-3;-14;0;"";165603
1;-3;0;"";226952
-4;-11;0;"";283187
-8;-5;0;"";154353
0;-18;0;"";198847
-3;11;0;"";283188
-8;-28;0;"";255079
-2;-16;0;"";226955
7;-10;0;"";226956
5;-9;0;"";255080
-1;-9;0;"";283236
0;-2;0;"";198848
14;1;0;"";198849
20;11;0;"";283194
-8;-3;0;"";171017
-7;-16;0;"";255081
6;4;0;"";145975
-4;-26;0;"";154354
-10;-7;0;"";198902
